sample_id,tc,tn
icr075370,0.51337637,0.025003541
icr075371,0.321878403,0.019636191
icr075390,0.444916666,0.0253501
icr075391,0.233154081,0.012568519
icr075410,2.477247715,0.148998529
icr075411,1.020411551,0.062637279
icr075430,3.043675303,0.167892858
icr075431,0.99413383,0.058969442
icr075450,0.58156839,0.03932026
icr075451,0.344946265,0.02235288
icr075469,1.292317986,0.080966268
icr075470,0.585762262,0.044791911
icr075490,0.411552191,0.020831837
icr075491,0.270039022,0.01209872
icr075508,2.948272109,0.152846754
icr075509,1.537862957,0.070237175
icr075528,1.685270548,0.106408436
icr075529,0.782868683,0.05334246
icr075548,0.995173931,0.057308886
icr075549,0.630625308,0.035375517
icr075567,0.548719525,0.032315971
icr075568,0.278631523,0.015935795
icr075587,0.419108719,0.024489876
icr075588,0.271470636,0.01641452
icr075607,0.587382138,0.039556481
icr075608,0.557512134,0.038342522
icr075626,0.800045222,0.051998429
icr075627,0.456469908,0.029832259
icr075676,0.327245086,0.026452851
icr075677,0.198935755,0.017739356
icr075696,0.55032593,0.041288063
icr075697,0.211378239,0.018456185
icr075716,0.834211648,0.05775846
icr075717,0.323253602,0.024422661
icr075736,5.548457146,0.54690668
icr075737,1.717778504,0.175735585
icr075756,0.407884911,0.027127099
icr075757,0.235479824,0.016747663
icr075776,0.923661888,0.071043599
icr075777,0.354183793,0.025634721
icr075796,1.745420456,0.121941004
icr075797,1.021329731,0.063882004
icr075816,4.459784508,0.379265398
icr075817,1.217669308,0.100796349
icr075836,1.353602409,0.111543704
icr075837,0.548341691,0.045821691
icr075856,0.563211143,0.037024781
icr075857,0.318889022,0.024142295
icr075876,2.842237949,0.186236531
icr075877,0.963335842,0.061082507
icr075896,5.284809113,0.37388961
icr075897,1.421237886,0.095577031
icr075916,1.196722209,0.090907387
icr075917,0.6778135,0.064263973
icr075936,1.337656498,0.101873685
icr075937,0.523564965,0.041399799
icr075957,0.947423398,0.061218256
icr075976,3.216475606,0.208460614
icr075977,1.360435128,0.093492378
icr076347,1.081059873,0.082632571
icr076348,0.592146397,0.047528069
icr076364,0.453272089,0.033469915
icr076365,0.867671192,0.058271702
icr076384,1.119283199,0.066247229
icr076385,0.557231694,0.030481779
icr076404,1.386468232,0.099593073
icr076405,1.231860042,0.078219391
icr076424,0.782955527,0.067723181
icr076425,0.7987279,0.078206271
icr076444,1.238801777,0.079792771
icr076445,1.15366441,0.074372441
icr076464,3.00129652,0.151691288
icr076465,3.749957085,0.18414516
icr076484,1.065918148,0.076171897
icr076485,0.656937659,0.048283909
icr076502,3.348270059,0.195713423
icr076503,2.173113585,0.129237123
icr076522,1.782627285,0.116659243
icr076523,1.432778358,0.090990707
icr076541,3.522006989,0.200461864
icr076542,2.102991939,0.125622738
icr076561,2.742175102,0.185227491
icr076562,1.634578168,0.112184677
icr076581,5.216376305,0.34594968
icr076582,5.48801136,0.3476592
icr076601,5.516531706,0.321260586
icr076602,4.846126318,0.306994826
icr076621,6.984629631,0.40762879
icr076622,4.50243187,0.271477237
icr076640,6.316256523,0.448226988
icr076641,6.671975374,0.469345048
