sample_id,tc,tn
icr048794,2.33539797,0.21167839
icr048820,7.02289104,0.72359454
icr048821,7.26042062,0.52310536
icr048824,4.84081835,0.43408131000000005
icr048825,11.21022761,0.41931719
icr048837,3.94493029,0.33714073
icr048838,2.55239084,0.26018209000000003
icr048854,2.6966816199999997,0.40636024
icr048855,3.16853464,0.46601281
icr048868,2.05115601,0.27073998
icr048869,2.28195004,0.30069323
icr048886,2.8308576299999997,0.25736782
icr048887,2.82415003,0.27303144
icr048899,8.50064903,0.75109035
icr048900,9.30463523,0.63640706
icr048912,3.32532972,0.34001498999999996
icr048913,2.6520896,0.30393999
icr048931,5.75093597,0.5117130999999999
icr048932,14.175072310000001,0.33473564
icr048942,2.64965758,0.34773625
icr048943,2.33517572,0.20626911
icr048960,6.81402922,0.63875269
icr048961,7.5758633,0.54640766
icr048977,22.29849696,0.55906774
icr048978,9.5928809,0.6203379299999999
icr048985,10.38881451,0.6791475
icr048986,2.56730735,0.8417049799999999
icr048992,56.84345722,0.6763944
icr048993,28.94981503,0.52407499
icr049013,5.21178037,0.40750671000000005
icr049014,2.63048798,0.42008869
icr049022,7.3592394599999995,0.46064688
icr049023,8.87349099,0.39646987
icr049044,23.68021011,1.5650371499999998
icr049045,57.53270864,0.52910559
icr049056,27.10216522,0.60118092
icr049057,34.79200482,0.45705201
icr049068,3.14259812,0.34578947
icr049069,1.9630984200000001,0.24560872
icr049074,2.01984197,0.26736856
icr049075,2.62759142,0.29404294000000003
icr049098,2.5350602700000002,0.42536858
icr049099,1.9034110000000002,0.36527632
icr049100,2.76430517,0.42336954000000004
icr049101,2.22082675,0.32799710000000004
icr049115,3.1642357999999997,0.31903564
icr049116,2.17029259,0.28588335
icr049130,6.190338730000001,0.47712405999999996
icr049131,3.9899066100000002,0.38575683
icr049152,6.07857168,0.56530498
icr049153,6.53638721,0.5370632200000001
icr049156,3.76443565,0.35811251
icr049157,3.2617344,0.42535575
icr049174,2.29983844,0.24227318
icr049175,2.257981,0.34429567
icr049177,7.88467497,0.57770874
icr049178,4.17653054,0.3124128
icr049197,4.3020322900000005,0.28124765
icr049198,2.2892162899999997,0.13960617
icr049217,4.189678580000001,0.26473859
icr049218,2.03707524,0.10927858
icr049237,7.98612416,0.54667031
icr049238,3.86678249,0.28630296
icr049257,4.12992895,0.29783326
icr049258,1.39331475,0.10138114000000001
icr049277,6.85203671,0.43374132000000004
icr049278,2.83334076,0.23494009999999999
icr049297,6.06270581,0.41675504
icr049298,3.01159725,0.21421128
icr049317,5.765352849999999,0.37510782
icr049318,1.8845579000000001,0.13926349
icr049337,4.44645807,0.30483408
icr049338,3.24744761,0.21773039
icr049357,5.14745981,0.33836560000000004
icr049358,2.15684146,0.19197634000000002
icr049377,7.004316149999999,0.47793996
icr049378,2.3905420299999998,0.14164334
icr049397,1.57043986,0.10671552000000001
icr049398,4.912961129999999,0.32017414
icr049417,5.08491844,0.27336799
icr049418,1.73404522,0.12585465
icr049437,3.43692675,0.19068357000000002
icr049438,1.34079762,0.08255777
icr049457,7.2459903400000005,0.48357703
icr049458,2.5082059899999996,0.21449648000000002
icr049477,4.86532077,0.32807835
icr049478,2.37263776,0.16174571
icr049496,7.23201096,0.5358630799999999
icr049497,3.68042246,0.25191184
icr049516,3.95039991,0.27575009
icr049517,3.11144173,0.24795916
icr049536,1.29257917,0.13593743
icr049537,3.52319553,0.28154186000000003
icr049556,34.35652614,3.69543821
icr049557,6.170032920000001,0.6233676
icr049576,7.31308371,0.5418406600000001
icr049577,4.38626245,0.34137014
icr049596,4.17610765,0.32583404000000005
icr049597,1.21947866,0.1042369
icr049616,2.8353521199999996,0.22418225
icr049617,1.40926287,0.10398661000000001
icr049635,5.0842548899999995,0.33279905
icr049636,3.41712281,0.25071838999999996
icr049655,57.42133141,3.4777909499999997
icr049656,22.33033717,1.4826717999999999
icr049675,3.22354317,0.24999346
icr049676,2.52545446,0.21605899
icr049695,7.41165996,0.53696638
icr049696,5.112086529999999,0.3809962
icr049715,5.865191520000001,0.43961745
icr049716,4.98485968,0.27499182
icr049735,20.79432249,1.3694514299999998
icr049736,14.071670169999999,1.1202064200000001
icr049755,47.818262579999995,3.4272047900000002
icr049756,10.911201239999999,0.68054009
icr049775,5.5012852,0.44308878
icr049776,1.46232106,0.15662611999999998
icr049795,3.96178737,0.31519169
icr049796,1.64850928,0.13554104
icr049815,2.8299032200000003,0.15633815999999998
icr049816,1.20491449,0.08705101
icr049835,3.3870776000000005,0.16705934
icr049836,1.19441424,0.08695253
icr049855,5.85851789,0.39467244999999995
icr049856,2.27911472,0.16971502
icr049875,6.17705673,0.31362086999999994
icr049876,1.00349452,0.04175606
icr049894,4.87601072,0.30687208
icr049895,1.9743111,0.12089623000000001
icr049914,4.1532591000000005,0.2640118
icr049915,1.32158667,0.06115438
icr049934,3.57955292,0.17990403
icr049935,1.5769002600000002,0.07685035
icr049954,4.30321157,0.25345687
icr049955,2.68695071,0.13290277
icr049974,3.63496587,0.24842717
icr049975,2.12098874,0.13060396999999999
icr049994,3.0595068600000004,0.17400787
icr049995,0.9484696800000001,0.04207456
icr050014,3.5053950499999997,0.19107716
icr050015,1.49841629,0.0748656
icr050034,4.13480937,0.20670665000000002
icr050035,1.71274126,0.06974214000000001
icr050054,4.09448415,0.2483086
icr050055,1.6952472900000002,0.13145164
icr050074,3.65379766,0.26977333
icr050075,2.78078198,0.19873374
icr050094,4.63174224,0.24243126
icr050095,1.42485589,0.10225779000000002
icr050114,2.5916278399999997,0.14395582
icr050115,1.4253112700000001,0.08865342
icr050134,21.670315269999996,1.21200871
icr050135,10.19136429,0.56663018
icr050154,20.35325646,1.4469073700000001
icr050155,16.88699067,1.03192057
icr050174,21.7352283,1.24959372
icr050175,14.49350476,0.80690622
icr050194,7.2812137,0.44768851
icr050195,5.109472569999999,0.32952046999999995
icr050214,4.5483616,0.23381944000000002
icr050215,3.1825165500000003,0.20004544
icr050234,12.757080199999999,0.7744492599999999
icr050235,9.692257640000001,0.5910459
icr050254,7.645123,0.45134834999999995
icr050255,4.13489714,0.29070825
icr050274,4.42323238,0.28174644
icr050275,3.5383039700000003,0.27539745
icr050294,16.79139733,0.94029374
icr050295,11.48101866,0.61205575
icr050314,3.98136482,0.19840813999999998
icr050315,2.12849483,0.12474183
icr050334,1.84992664,0.11714869
icr050335,3.80846307,0.20543757999999998
icr050354,10.811008209999999,0.62328117
icr050355,4.7720401,0.33049498
icr050374,5.90483904,0.37931234
icr050375,5.20179749,0.37058439
icr050394,5.252530869999999,0.37462386999999997
icr050395,2.41455622,0.17696468999999998
icr050414,5.82410902,0.37180467
icr050415,2.81408206,0.22024919
icr050434,10.5294919,0.6863393600000001
icr050435,9.69306916,0.5675205
icr054165,20.74199557,1.46473996
icr054166,14.15556788,1.01365361
icr054183,16.22040153,1.1167378000000001
icr054184,9.35221702,0.6965920000000001
icr054201,20.94335079,1.6025316
icr054202,6.73135519,0.40544754000000005
icr054220,31.551837919999997,2.3692959499999997
icr054221,13.48400056,0.92135798
icr054238,18.06842744,1.31824173
icr054239,9.91232634,0.75392999
icr054258,20.14327049,1.5139894900000002
icr054259,10.072175860000002,0.72798692
icr054277,20.90868115,1.61503009
icr054278,8.177078960000001,0.52110003
icr054293,47.30588913,3.8615262500000003
icr054294,14.04143453,0.9869494700000001
icr054313,21.3127017,1.74182206
icr054314,12.72496641,0.98629192
icr054333,37.83044577,3.41896743
icr054334,17.38781393,1.7302647199999999
icr054344,25.58926225,2.00486749
icr054345,10.564493539999999,0.8576655
icr054360,25.334010120000002,1.94854796
icr054361,7.9574289899999995,0.72139259
icr054374,19.50448632,1.3492337600000002
icr054375,14.80911732,0.97856134
icr054387,16.57678664,1.28365897
icr054388,10.443360209999998,0.85148003
icr054410,33.38220239,2.50763483
icr054411,22.17995286,1.69947676
icr054418,26.276910309999998,2.02086277
icr054419,18.53194475,1.07585158
icr054437,35.0493598,2.57672288
icr054438,15.454508659999998,1.24050971
icr054456,20.955777169999998,1.77136496
icr054457,8.878881629999999,0.8930340000000001
icr054469,37.888476849999996,2.8133697800000004
icr054470,26.30529761,1.75891399
icr054482,38.10804963,2.77209282
icr054483,23.08680892,1.57658003
icr054504,73.97536516,5.849220160000001
icr054505,61.037678719999995,4.83994752
icr054515,59.567959310000006,4.27633569
icr054516,34.63171244,2.57140234
icr054529,37.742211819999994,2.88632542
icr054530,28.482748270000002,1.81747094
icr054550,35.49795628,2.4481146000000003
icr054551,29.47000504,1.77302033
icr054564,27.65606761,1.691311
icr054565,21.204059119999997,1.2863971299999999
icr054585,29.975918529999998,2.08030902
icr054586,22.13019848,1.3253705199999999
icr054606,20.61940908,1.53557532
icr054607,16.58754349,1.20130893
icr054618,26.471771,1.99894726
icr054619,18.67146313,1.2507404
icr054641,34.775550370000005,2.2786966
icr054642,36.33283615,2.56415643
icr054656,31.13459706,1.86132163
icr054657,17.54063725,1.1742521400000001
icr054676,22.2535491,1.44108526
icr054677,14.268683200000002,0.99232759
icr054697,35.90489745,2.45439149
icr054698,32.11584449,1.93241999
icr055563,10.20616859,0.5198550200000001
icr055564,4.7002925,0.29132711
icr055583,7.694241699999999,0.46560703000000003
icr055584,3.4214514499999997,0.30116755
icr055603,6.4511171,0.42970978
icr055604,3.0089508,0.27764854
icr055623,6.08447045,0.3608042
icr055624,2.5235253600000003,0.04288922
icr055643,7.52465993,0.46650715000000004
icr055663,7.51927733,0.58517193
icr055664,3.27007502,0.44405572
icr055683,6.08730555,0.47491661999999996
icr055684,3.27448577,0.24489917
icr055703,8.69479686,0.53435259
icr055704,3.7305489200000004,0.23431994
icr055723,8.67265463,0.53418767
icr055724,6.364864409999999,0.35928095
icr055742,8.10151756,0.55756399
icr055743,5.1876342300000005,0.42069674
icr055762,6.87649816,0.41764007999999997
icr055763,3.61068577,0.25825853
icr055782,6.23432249,0.39436805999999996
icr055783,3.00285399,0.09449405
icr055802,6.60930842,0.24911451
icr055803,2.96570137,0.20026742
icr055822,16.37139976,0.8580584099999999
icr055823,6.5603929800000005,0.38766216
icr055842,5.30629009,0.13987189
icr055862,5.3837806,0.43052901
icr055863,2.45998897,0.11403765999999999
icr055882,7.51189083,0.48286702000000004
icr055883,5.03216237,0.36064589
icr055902,9.14812237,0.56977354
icr055903,5.512923600000001,0.37933832
icr055922,9.43135172,0.64556632
icr055923,6.38993621,0.37295131000000004
icr055941,10.65802038,0.67958187
icr055942,7.008419630000001,0.44818040000000003
icr055961,14.49578464,0.87336641
icr055962,6.37432247,0.41968627000000003
icr055981,6.221968530000001,0.54842044
icr055982,3.4560506,0.40913748
icr056001,11.658511760000001,0.5764151599999999
icr056002,9.14957523,0.47268984999999997
icr056021,11.40794039,0.61504576
icr056022,4.012447,0.30926523
icr056041,15.525000689999999,1.00340761
icr056042,10.50675213,0.6780883999999999
icr056061,15.01894355,0.8913713299999999
icr056062,8.48184764,0.42980589
icr056082,4.86433074,0.26477913
icr056101,8.55621904,0.4603447
icr056102,4.52261925,0.23820567
icr056121,11.377329229999999,0.53833328
icr056122,7.99019694,0.40330963
icr056141,8.441346880000001,0.43781396
icr056142,4.55036595,0.25293885
icr056161,7.484315929999999,0.3866929
icr056162,5.0090678,0.27138772
icr056181,12.06950009,0.6681627800000001
icr056182,9.28824395,0.55556701
icr056200,29.16346669,2.37364888
icr056201,17.037858370000002,1.36937961
icr056220,5.92304081,0.34128755
icr056221,2.08808683,0.35125174000000003
icr056240,8.18547994,0.54147359
icr056241,3.57779697,0.38069431
icr056260,9.57987249,0.73104244
icr056261,5.04172757,0.40924678
icr056280,8.031567630000001,0.82538851
icr056281,3.7929895499999997,0.46814756
icr056300,5.88454664,0.58519872
icr056301,2.22818866,0.21329139
icr056320,13.167239429999999,0.8898195600000001
icr056321,6.08478576,0.29340208
icr056340,11.96306586,0.69839608
icr056341,7.5998053,0.49996472999999997
icr056360,28.02286506,1.8069619700000001
icr056361,10.97130299,0.62598318
icr056380,10.952730180000001,0.7656507899999999
icr056381,4.7071372,0.41905863
icr056400,19.49271083,0.8332057700000001
icr056401,5.54942429,0.16544365
icr056420,14.68167961,0.84590416
icr056421,7.72870272,0.45988129
icr056440,7.88577437,0.46190957
icr056441,2.39189573,0.29745997
icr056460,76.4950943,2.36573085
icr056461,55.2449584,1.46670692
icr056480,11.5000546,0.6778456300000001
icr056481,7.1682149200000005,0.43629671000000003
icr056500,5.3960332300000005,0.33238562
icr056501,2.31864378,0.11352517
icr062134,19.40179646,1.81935228
icr062135,15.233631130000001,1.4151941200000002
icr062155,26.82803392,1.86543919
icr062156,14.81554687,1.14982054
icr062175,49.80433464,2.90879428
icr062176,31.393314600000004,2.03787394
icr062195,43.50743294,2.6713372
icr062196,20.3012687,1.2808296499999998
icr062215,37.68460989,2.7910813699999997
icr062216,32.60589719,2.22583055
icr062237,27.93198228,2.31625609
icr062238,18.43717396,1.6186705200000002
icr062255,45.78386784,2.60059386
icr062256,54.02150630999999,3.41489181
icr062275,31.4008069,2.77194545
icr062276,14.960888619999999,1.20282803
icr062294,32.876693010000004,2.01543063
icr062295,23.948689700000003,1.44177198
icr062314,36.10592842,2.75882646
icr062315,23.911587,1.70265414
icr062334,26.433345080000002,2.1486455199999996
icr062335,12.998923659999999,1.05681881
icr062353,29.108600619999997,2.40919754
icr062354,13.79716039,1.03629045
icr062373,31.11735344,2.35977829
icr062374,17.15209186,1.14755739
icr062395,46.46769524,3.46181303
icr062396,19.0667814,1.4469347099999998
icr062413,16.32762432,1.2721569099999999
icr062414,24.356105330000002,1.88178435
icr062433,52.187695500000004,4.18471277
icr062434,22.77008533,1.85139462
icr068101,0.94848178,0.16578394999999999
icr068102,0.8429971,0.14709854
icr068131,1.51317835,0.10379941000000001
icr068132,1.1949686700000002,0.10864884999999999
icr068149,1.3401026299999999,0.08388803
icr068150,1.1795501,0.09245373
icr068161,3.49008486,0.25136971
icr068162,3.40395167,0.23616099000000002
icr068181,2.92775601,0.23191282000000002
icr068182,2.28605993,0.18254097
icr068199,1.47161581,0.27022606
icr068200,1.65866815,0.1981367
icr068221,1.76689059,0.13913388000000002
icr068222,1.1215748300000001,0.08959612
icr068239,2.6521951,0.19789255
icr068240,2.77633607,0.20327488000000002
icr068265,2.33318478,0.16521143
icr068266,1.7732013,0.12601696
icr068279,3.13391685,0.24002046999999999
icr068280,3.65245596,0.26120152
icr068301,3.7482722099999997,0.26839695
icr068302,3.24715957,0.17584287
icr068321,5.08665159,0.42950079
icr068322,5.5913767199999995,0.44978254
icr068339,2.13278808,0.13264981
icr068340,1.85622372,0.11177716000000001
icr068361,3.3179715300000003,0.2341965
icr068362,3.02536994,0.22045285
icr068381,2.4750280399999998,0.17503496000000002
icr068382,2.37099007,0.15777797999999998
icr068399,4.39353794,0.30773186
icr068400,3.2417513399999995,0.21226877000000002
icr068419,5.55135638,0.40439157000000003
icr068420,3.43026295,0.29255353
icr068439,5.33848047,0.43338478
icr068440,3.3907479,0.40451138999999997
icr068459,5.17498255,0.35497018999999996
icr068460,3.05002958,0.22232221
icr068481,3.05162981,0.19929951
icr068482,5.184806589999999,0.36163643
icr068499,9.96051252,0.7491707400000001
icr068500,2.6785388599999997,0.23904000000000003
icr068521,3.99004593,0.32892414000000003
icr068522,3.1214804899999997,0.19454177
icr068539,9.01337028,0.8464393000000001
icr068540,4.59303811,0.43382159000000003
icr068559,4.41993535,0.25769463
icr068560,2.56768018,0.12994889
icr068579,3.87031332,0.23878675
icr068580,2.89942354,0.20894985000000002
icr068599,4.02911365,0.26331127
icr068600,2.75862098,0.18679144000000003
icr068619,5.33224225,0.36921814
icr068639,5.075559910000001,0.36029952
icr068640,2.4686639,0.16015379999999999
icr068662,7.28738904,0.39825477
icr068663,4.01858374,0.20734989999999998
icr068677,6.958189900000001,0.45971178
icr068678,3.64550546,0.25983765999999997
icr068697,5.12170374,0.30397395
icr068698,4.09647167,0.25323055
icr068717,7.15175539,0.49475599000000003
icr068718,2.5717854499999997,0.15798869
icr069789,1.5003781799999998,0.07523017
icr069790,2.33059123,0.12370976
icr069809,2.03885183,0.10462513999999999
icr069810,1.5273387,0.08030947999999999
icr069829,1.7206577200000002,0.10724854
icr069830,1.06669374,0.05037733
icr069849,2.02885777,0.14975701
icr069850,1.10042546,0.09216189
icr069869,2.15424046,0.16252888999999998
icr069870,1.7101175299999998,0.09536479
icr069889,1.6739315499999998,0.09143537
icr069890,1.6749444599999999,0.08901191
icr069909,2.21074842,0.13620480000000001
icr069910,1.49396256,0.0760975
icr069929,2.35286243,0.14021482999999998
icr069930,1.6291186999999998,0.09785778
icr069949,1.80641986,0.11597377
icr069950,1.00458797,0.05153129
icr069969,1.97492927,0.11829551
icr069970,1.16767764,0.06471855
icr069989,1.9418924300000002,0.11287660999999999
icr069990,1.35721058,0.06867991000000001
icr070009,1.6294921900000001,0.1011509
icr070010,1.03242818,0.06801497000000001
icr070029,3.85544226,0.24546814
icr070030,2.44478114,0.16629878
icr070049,2.9468767299999996,0.29171227
icr070050,1.88791081,0.13128961
icr070069,1.75590709,0.11008883
icr070070,1.5845473099999998,0.08121932999999999
icr070089,2.10052252,0.14095443
icr070090,1.3330413399999999,0.06632819
icr070112,13.32114756,0.74304376
icr070113,9.75445211,0.47395922
icr070124,12.23357141,0.71458347
icr070125,5.68404078,0.30782182
icr070142,4.36560169,0.19823285
icr070143,2.8990946699999998,0.19088244000000001
icr070164,7.85458952,0.42231388000000003
icr070165,4.69228998,0.22017253
icr070193,3.7053041199999996,0.18756957000000002
icr070194,3.03176895,0.21098292000000002
icr070202,4.45373341,0.29096881
icr070203,2.36215562,0.15928313
icr070246,2.97342673,0.29227158
icr070247,5.69859326,0.44207839
icr070262,3.44798446,0.16798601999999999
icr070263,1.96639739,0.1077549
icr070276,4.59795058,0.17703160999999998
icr070277,2.89891452,0.15206079
icr070288,7.58759916,0.38754452
icr070289,4.3963187900000005,0.16710852
icr070308,4.48509216,0.20762077
icr070309,2.87085101,0.13776556
icr070328,2.8718040900000004,0.12305589
icr070329,1.8754348200000002,0.08961873000000001
icr070348,4.06949207,0.21846487
icr070349,2.63091385,0.13638962
icr070370,7.50454515,0.32754455000000005
icr070371,4.57946181,0.17315219999999998
icr070386,2.12575503,0.11162659
icr070387,3.85821998,0.18361876
icr072246,15.51285923,0.79766974
icr072247,8.01102608,0.41513983
icr072266,10.61671317,0.5305277700000001
icr072267,7.81196713,0.34970977999999997
icr072286,13.350256680000001,0.6440272599999999
icr072287,7.176263029999999,0.35565075
icr072306,13.996217849999999,0.98564133
icr072307,10.41868567,0.85908145
icr072325,12.87815869,0.59014341
icr072326,6.88835055,0.34527759999999996
icr072345,16.79118514,0.9138370299999999
icr072346,11.471647019999999,0.63281912
icr072365,19.074326749999997,1.02170307
icr072366,13.040602210000001,0.73108051
icr072385,10.083669129999999,0.57745362
icr072386,5.61098158,0.34513665
icr072405,14.36107397,0.64333875
icr072406,7.27246165,0.36394207
icr072425,14.2846787,0.76104861
icr072426,7.67974794,0.43597016
icr072445,18.05909872,0.97357873
icr072446,6.91702545,0.39571101
icr072465,15.48274219,0.9251764
icr072466,25.1123178,1.3863256600000002
icr072485,11.89210653,0.79398032
icr072486,8.4836641,0.604118
icr072505,25.287323,1.4392365500000002
icr072506,16.06539607,0.958522
icr072525,15.105010270000001,0.6882835900000001
icr072526,9.77496564,0.41647544000000003
icr072544,28.37253213,2.03247592
icr072545,12.18673944,0.66105887
icr072596,6.28103614,0.45732994
icr072597,2.42102057,0.15093607
icr072616,4.44584399,0.24013489999999998
icr072617,3.62627774,0.22074242
icr072636,5.3472401199999995,0.26903705
icr072637,3.8115002199999997,0.23101196000000002
icr072656,3.5494385699999995,0.20344825
icr072657,2.72414237,0.20041277
icr072676,5.15635252,0.38498528
icr072677,2.49316029,0.18372499
icr072696,4.96584579,0.3255192
icr072697,2.1489434700000003,0.14298101000000002
icr072716,3.23854297,0.20559507000000002
icr072717,1.98681951,0.15181504
icr072736,3.64379123,0.26214023999999997
icr072737,4.45266098,0.25740458
icr072756,4.18224812,0.26464367
icr072757,2.18759879,0.14822536
icr072776,3.8457875,0.2402324
icr072777,2.9939435399999996,0.23399212
icr072796,3.2722732399999996,0.24066321000000002
icr072797,2.96442926,0.21146025
icr072816,4.8328155299999995,0.39283101
icr072817,2.7357097,0.24310282
icr072836,4.348577860000001,0.31811263
icr072837,2.55938604,0.17156285999999998
icr072856,2.36164652,0.18437499999999998
icr072857,1.75657079,0.14327293
icr072876,4.40336019,0.41691586
icr072877,2.29974851,0.20265687000000002
icr072896,4.01227206,0.28512886000000004
icr072897,2.1298984400000003,0.17070195
icr072948,14.981464149999999,0.7662325400000001
icr072949,11.15357041,0.55376271
icr072968,12.91604698,0.72843708
icr072969,6.39416516,0.36257158999999994
icr072988,13.29867661,0.6722670399999999
icr072989,18.94930661,0.90886105
icr073008,5.9051919,0.29398978
icr073009,10.7496345,0.58888923
icr073028,11.419427989999999,0.61600652
icr073029,6.1190774999999995,0.32225213
icr073048,13.02742898,0.79558693
icr073049,8.23614955,0.47088724
icr073068,8.813991249999999,0.50527256
icr073069,10.83024502,0.6343937700000001
icr073088,58.80225182,3.57662216
icr073089,93.97501469,5.01024723
icr073128,11.0318318,0.52588485
icr073129,5.84773242,0.27534143
icr073148,6.140185000000001,0.3501175
icr073149,4.96762201,0.27877735000000003
icr073168,11.50546372,0.62997274
icr073169,6.427183749999999,0.37335242999999996
icr073188,30.860714910000002,1.62916414
icr073189,17.2180897,0.9612302500000001
icr073208,18.56801212,0.98828036
icr073209,16.07048213,0.8747945
icr073228,17.93745458,0.95384344
icr073229,9.88813311,0.51989306
icr073248,29.304769039999996,1.4838357999999998
icr073249,10.47558784,0.41060531999999994
icr073300,8.88253927,0.49839925
icr073301,14.68697131,0.76042663
icr073320,9.3292284,0.49507901
icr073321,5.780090690000001,0.28782948999999997
icr073340,17.32878745,1.0562141999999999
icr073341,5.22120029,0.31979485
icr073361,17.802209259999998,1.0718417199999999
icr073362,10.4981488,0.59840837
icr073379,9.04925793,0.46196534999999994
icr073380,3.87696043,0.18889937999999998
icr073399,16.64853215,0.8833107699999999
icr073400,7.41551131,0.38497233999999997
icr073419,12.926055190000001,0.7880142299999999
icr073420,6.1625641600000005,0.39630316
icr073439,9.99633789,0.57438208
icr073440,5.28126925,0.26875396
icr073459,8.826765720000001,0.46153653000000006
icr073460,8.84804338,0.45473812
icr073479,6.68295056,0.36311725000000006
icr073480,12.278207539999999,0.69716062
icr073499,6.727380160000001,0.36767051
icr073500,10.876278280000001,0.58108408
icr073519,10.24423689,0.6340291
icr073520,5.7746765,0.35068847000000003
icr073539,12.40109384,0.65863848
icr073540,6.81689799,0.36292901
icr073558,9.238463639999999,0.51942371
icr073559,4.67613325,0.23064462000000002
icr073578,10.988190170000001,0.54195862
icr073579,5.419796999999999,0.25727932
icr073598,8.50698084,0.47062793999999997
icr073599,5.1243642000000005,0.30151662
icr073649,7.78789461,0.52370753
icr073650,6.52274758,0.48081472999999997
icr073670,12.7283144,0.9536457399999999
icr073671,8.933910130000001,0.66561688
icr073686,18.27758491,1.16774637
icr073687,13.33174109,0.83216559
icr073703,13.54464531,0.9699366600000001
icr073704,9.64486271,0.68344735
icr073723,16.70445621,1.1031124
icr073724,10.31590223,0.79325993
icr073743,31.343185899999998,2.4989351600000003
icr073744,12.67064869,1.03011969
icr073762,13.59894872,0.8999127499999999
icr073763,12.2691226,0.76308414
icr073799,21.7251277,1.2601442299999999
icr073800,14.94417906,0.81551757
icr073819,16.69269264,0.97357996
icr073839,14.765983819999999,0.8837283
icr073840,12.386339900000001,0.79084329
icr073857,12.820507880000001,0.85963659
icr073858,11.69091702,0.72862156
icr073877,21.89544439,1.3105045300000002
icr073878,16.38683349,0.95061067
icr073897,13.600871560000002,0.8040112300000001
icr073898,8.8548103,0.54393046
icr073917,14.122765059999999,0.94774932
icr073918,10.80239773,0.64512365
icr073937,12.60218978,0.80664214
icr073938,16.01359248,0.9809305899999999
icr073988,7.85588831,0.6972583
icr073989,6.7812556,0.57251336
icr074002,12.713111040000001,0.9142070600000001
icr074003,9.21590447,0.79342391
icr074018,7.09075302,0.51885221
icr074019,5.78416526,0.5168485300000001
icr074030,8.96996111,0.7788621299999999
icr074031,7.37430841,0.70359014
icr074045,10.5253908,0.88504691
icr074046,8.53770107,0.7991884300000001
icr074062,7.69563615,0.6530147799999999
icr074063,5.6442385900000005,0.45924272
icr074082,12.01275289,0.7971561300000001
icr074083,8.56545091,0.5227722
icr074102,15.08413851,1.07304811
icr074103,13.00029814,1.0207178799999999
icr074122,9.89118695,0.9772860999999999
icr074123,8.18056852,0.82640067
icr074140,10.59724212,0.8227686200000001
icr074141,6.16073638,0.48830593
icr074159,7.4610555199999995,0.58242328
icr074160,5.0371387599999995,0.44362942000000005
icr074175,9.61551458,0.6406467
icr074176,5.001667589999999,0.33016674
icr074193,8.45926851,0.6948332899999999
icr074194,6.8879461299999996,0.6078690099999999
icr074211,10.49848497,0.70015222
icr074212,6.9028607,0.5628942299999999
icr074231,3.87122169,0.33302879
icr074232,8.577806650000001,0.58701612
icr074248,11.106213330000001,0.7940575900000001
icr074249,8.33023995,0.61075376
icr074298,10.3338182,0.72095662
icr074299,10.04072785,0.68211764
icr074318,11.43737912,0.75965513
icr074319,11.8749851,0.78401338
icr074336,12.78201699,0.60137343
icr074337,17.26140499,0.51815577
icr074356,7.919228670000001,0.48954133
icr074357,3.6280250499999998,0.2411045
icr074376,15.23800552,1.0458586
icr074377,22.42411971,1.09220721
icr074396,9.7231856,0.67986555
icr074397,6.5330052400000005,0.46005725999999997
icr074413,11.43996596,0.73296651
icr074414,12.70982921,0.9380737299999999
icr074433,5.70400178,0.43870648
icr074434,7.285383640000001,0.48511216
icr074454,14.408600929999999,0.98642357
icr074455,9.78538632,0.71524456
icr074470,9.32350904,0.74789681
icr074471,9.36305106,0.69957409
icr074489,8.46343338,0.6436902499999999
icr074490,9.13276047,0.6894143699999999
icr074509,3.38113919,0.22481621000000002
icr074510,2.36946456,0.1759316
icr074529,11.58907354,0.76470681
icr074530,24.1968286,1.61487445
icr074544,17.50014246,1.36859737
icr074545,18.39507699,1.0571149
icr074560,4.55746949,0.35568036
icr074561,3.5135798200000004,0.28599122
icr074580,7.03476191,0.46390506
icr074581,4.85806718,0.35554003
icr074631,3.72140676,0.20596251
icr074632,1.69609539,0.10166987000000001
icr074651,2.69293591,0.22167776
icr074652,2.47691251,0.19787435999999997
icr074671,3.00687015,0.26309121
icr074672,2.04143383,0.16238326
icr074691,9.51474249,0.7384994300000001
icr074692,4.80226755,0.36394803000000003
icr074711,2.4116841,0.18328124
icr074712,2.1662738900000003,0.14003490000000002
icr074731,2.24688061,0.21431697
icr074732,1.92851886,0.16548489
icr074751,2.07490757,0.11886172
icr074752,1.8933764100000001,0.11211107
icr074771,3.38354304,0.23447512
icr074772,2.28067137,0.15722067
icr074791,2.6458208300000003,0.24999722
icr074792,2.25759834,0.28289724
icr074811,2.42013559,0.31984645
icr074812,2.32475758,0.30197596
icr074831,3.00134391,0.23217063
icr074832,2.8085322699999997,0.21221709
icr074851,2.5378672800000004,0.21582083
icr074852,2.42255166,0.21978105
icr074871,2.24391297,0.21922515
icr074872,2.5589349099999996,0.19981996
icr074891,1.76975027,0.17134516
icr074911,3.2520675700000004,0.25817019
icr074912,1.9437316800000002,0.15807663
icr074931,2.69460142,0.22176867
icr074932,2.40718573,0.19273269999999998
icr074983,4.22684312,0.29210411
icr074984,4.34855968,0.29988724
icr075003,3.41792926,0.28844613
icr075004,3.34295958,0.28917905
icr075023,3.2179921900000004,0.32289058000000004
icr075024,2.66768575,0.33250135999999997
icr075043,4.3689167499999995,0.32144930000000005
icr075044,2.47964479,0.17101113
